id,created,updated,source,species,family,genus,native_ran,max_height,tree_shape,foliage_ty,density_in,longevity,dbh_lo,dbh_hi,height_lo,height_hi,stems,trunks,canopy,zip,place,county,cz,POINT_X,POINT_Y
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454268.73409899999,3755249.80891000014
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454274.99174099998,3755250.88189999992
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454280.00800999999,3755299.61742000002
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454255.21875000000,3755307.23839000007
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454256.29338500003,3755301.27612000005
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454257.73042899999,3755294.20894999988
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456569.05000300001,3752229.40032000002
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456586.96952899999,3752251.03667999990
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456640.66422300000,3752239.07027000003
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456666.61251599999,3752256.53328000009
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456652.08876200003,3752223.16036000010
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456568.57640999998,3752188.72379000019
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456625.95048599999,3752227.07183999987
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456630.57916899998,3752233.60061000008
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456631.71623800002,3752230.83748999983
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456627.59309600003,3752209.13812999986
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456646.85682599997,3752210.42904999992
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456581.92728599999,3752216.93094999995
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456620.40507699997,3752145.73979000002
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456614.40540799999,3752153.69602000015
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456607.82136599999,3752159.58668000018
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456596.40155000001,3752176.53079999983
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456600.75388999999,3752185.47399999993
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456617.60723199998,3752099.55805000011
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456643.01416299999,3752124.26293999981
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456640.30999099999,3752161.50661000004
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456651.98741800000,3752138.01134999981
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456659.13217900001,3752129.01562999981
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456666.37913199997,3752142.42719999980
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456659.74793299998,3752137.97592000011
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456650.27029700001,3752143.89129000017
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456658.66071199998,3752150.77190000005
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456632.98310600000,3752206.13493999979
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456623.09757099999,3752176.39503999986
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456636.38141799998,3752184.93899000017
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456645.71359000000,3752174.08545000013
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456610.91733600001,3752167.84606999997
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456609.37033599999,3752133.62900000019
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456605.84482699999,3752135.05716999993
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456623.26841800002,3752254.05611999985
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456619.43569200003,3752260.69250999996
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456604.49741000001,3752252.37680999981
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456601.57234499999,3752256.36157000018
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456600.13017900003,3752142.08171000006
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456700.34687700000,3752178.53998999996
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456690.54760200001,3752172.51289999997
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456607.62797700003,3752212.86965999985
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456629.82667500002,3752199.75113000022
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456627.42820099997,3752198.21763999993
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456624.28999899997,3752195.80502999993
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454543.15229100001,3750265.31570000015
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454531.29543100001,3750286.77352999989
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454531.34189200000,3750296.48107999982
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454524.06569600001,3750313.94572000019
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454553.02371500002,3750328.81000000006
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454491.05355600000,3750297.77713999990
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454501.24386500003,3750274.12082999991
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454498.88259800000,3750280.53048000019
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454480.22466800001,3750264.95503999991
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454469.53844899999,3750261.91746000014
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454570.43028099998,3750275.11353999982
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454545.57764600002,3750310.75387000013
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454463.38638099999,3750283.56869000010
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454451.00005999999,3750348.05211000005
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454455.23913700000,3750349.57623999985
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454457.82032200001,3750350.66700999998
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454462.06151199999,3750352.63231999986
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454495.98191600002,3750366.36950000003
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454515.15361199999,3750373.99983000010
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454521.79088799999,3750376.83619000018
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454551.55979299999,3750272.02675000019
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458319.30663800001,3756307.35228999984
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458320.41034499998,3756297.00540000014
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458336.58023100003,3756307.52462999988
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458377.20617299998,3756305.13989000022
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458385.11171899998,3756304.88452999992
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458397.04601100000,3756300.86074999999
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458397.26272499998,3756308.36131000007
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458397.92373899999,3756291.36985999998
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458398.81502099999,3756284.96759000001
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458397.65659199998,3756272.39672000008
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458397.97306300001,3756260.70188000007
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458387.67127799999,3756259.64393999986
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458347.43027399998,3756265.99835000001
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458337.66464700003,3756261.40799999982
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458279.76256200002,3756223.93476000009
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458299.96245699999,3756217.88884000015
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458400.00328900001,3756220.53816000000
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458404.57978299999,3756215.88483999996
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458407.64758799999,3756202.63358000014
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458393.42251499998,3756187.47244000016
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458387.49011200003,3756176.46687000012
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458380.70321399998,3756180.24740999984
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458377.03445899999,3756182.24916000012
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458369.98521200003,3756168.15982000018
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458348.29579900001,3756170.02007000009
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458349.55087699997,3756162.73370000022
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458324.90915199998,3756204.10005000001
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458389.27373700001,3756205.80299999984
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458381.33914599998,3756199.43947000010
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458366.21878599998,3756189.79815999977
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458346.83217000001,3756255.41067000013
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458319.06542699999,3756255.09139000019
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458287.44113799999,3756255.67177999998
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458280.09499000001,3756257.68974999990
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458368.48747599998,3756309.46725000022
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458371.71300200000,3756159.63584000012
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458378.72609800001,3756148.73233000003
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458385.18731800001,3756146.16237000003
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,462556.32711299998,3754378.81515000015
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,462566.88861500000,3754360.84736000001
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,462614.66002299997,3754305.50175999990
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,462622.37390100001,3754294.09512999980
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,462527.48238900001,3754424.08903999999
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,462521.51321499998,3754431.24594999989
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,462616.92741200002,3754422.93638999993
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,462569.68662100000,3754429.07965999981
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,462557.69862799998,3754420.52237999998
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,462564.82406100002,3754408.58026000019
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,462580.09798500000,3754410.94693000009
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,462585.96129800001,3754405.40811000019
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,462579.13232600002,3754399.25738999993
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,462574.74023499998,3754404.79052999988
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,462596.45709500002,3754408.67614000011
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,462601.75994500000,3754400.93324999977
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,462603.56944900000,3754393.42468000017
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,462618.82860900002,3754392.04086000007
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,462613.94749699999,3754413.46106000012
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,462613.37793500000,3754362.27734000003
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,462606.18979400001,3754358.33441000013
